,type,feretmax,fiberlength,feretmin,maxcircle,diamfilled,maxwidth,feretratio,formcircle,areafilled,areaconv,radius,perimfilled,perimconv,perimcrotfilled,densmax,densmean,densmin,densstd,denssum,rectheight,rectwidth,boundleft,boundtop,boundwidth,boundheight,imgname
64,Non-metallic,76.536847804996,83.2995291610997,10.1114829500416,5.48887587822014,18.1946567656412,6.03776346604215,0.13211261294434298,0.121680089589737,260.002555048155,586.926766932092,9.09732838282058,172.841651951878,160.388719070281,163.864161308306,90.0,45.5735805330243,25.0,9.72632923867177,39330.0,10.1740903495235,76.536847804996,13106.8867096019,11429.4862412178,20.3088407494145,74.6487119437939,ShiftImage__
65,Non-metallic,76.4022856987609,105.539717684867,15.9858379376343,14.2710772833724,29.8127121077162,15.9177400468384,0.209232456744335,0.19397364822591898,698.060162278765,979.507202992267,14.9063560538581,224.307823271303,164.131715328402,212.65715132992,75.0,59.8139835994821,48.0,4.40811954028869,138589.0,16.1355244513598,76.4022856987609,3238.9856557377,1792.6668618267,62.5731850117096,47.2043325526932,ShiftImage__
66,Non-metallic,75.0962638680267,82.4212320466469,12.6744937851861,10.9777517564403,26.2842340517472,12.6244145199063,0.16877662259550102,0.239406175531635,542.600928901189,749.545957517329,13.1421170258736,178.00899692537,160.003804294118,168.763111536506,80.0,62.7240421987785,47.0,5.40753628046433,112966.0,13.3003487437726,75.0962638680267,1326.11241217799,9727.93471896955,13.1733021077283,74.0998243559719,ShiftImage__
67,Non-metallic,74.7615831026046,107.411179517563,33.339428555471,27.4443793911007,41.4457987633874,32.3843676814988,0.445943319708937,0.327622194544128,1349.12102144338,1673.06658515311,20.7228993816937,239.943040653241,176.107290035563,227.480266905542,72.0,54.3029490616622,37.0,7.78889818926704,243060.0,33.339428555471,74.7615831026046,6241.94964871194,2479.32523419204,63.6709601873536,49.3998829039813,ShiftImage__
68,Non-metallic,74.7202261839681,81.7608593369199,23.207979980706,18.6621779859485,39.96628948836,22.5043911007026,0.310598363601922,0.46502510296162397,1254.51986004695,1439.35932734809,19.98314474418,194.20925963711,171.038234674142,184.121923676143,112.0,55.6700288184438,32.0,12.2171025027643,231810.0,25.9167619102501,74.7202261839681,14067.4399882904,11112.2292154567,23.0532786885246,73.0020491803279,ShiftImage__
69,Metallic,74.4567560620127,86.7049545450701,35.1017195538858,21.9555035128806,42.1524425077265,29.0910421545667,0.471437669466162,0.461559939193666,1395.5177693894,1801.22856219491,21.0762212538633,205.599944289663,177.295515533403,194.920969891216,255.0,82.1275906735751,23.0,48.96217300692,380415.0,35.1471119472651,74.4567560620127,8051.0831381733,14115.7420960187,67.5131733021077,47.7532201405152,ShiftImage__
70,Non-metallic,74.007641104466,138.948503146169,40.8879565491863,23.0532786885246,47.5129179532946,45.5576697892272,0.552482904994507,0.371426215072041,1773.01858222293,2299.42573749943,23.6208396900928,258.338853716268,188.777811362782,244.920591301404,84.0,51.8020671834625,15.0,15.0866893503673,300711.0,51.6874318956154,74.007641104466,9189.47599531616,14384.6970140515,70.2576112412178,41.7154566744731,ShiftImage__
71,Metallic,73.7325257471111,88.6369105742292,19.3421061342037,12.0755269320843,24.3996910785264,17.5644028103044,0.262328001627715,0.18530771648064398,467.582810468987,979.986892978699,12.1998455392632,187.824342538245,162.200513529508,178.068642689683,245.0,61.5515463917526,22.0,23.8874869689372,95528.0,19.3887211079215,73.7325257471111,8183.91393442623,14515.881147541,66.9642857142857,30.7377049180328,ShiftImage__
72,Non-metallic,73.1808711029159,78.5826230187073,6.42542858555316,4.39110070257611,14.967349258996,4.93998829039813,0.0878020237900275,0.0941463127211548,175.946109094,348.241242788486,7.483674629498,161.643236268209,149.31658260087,153.247397505927,217.0,82.9914383561644,44.0,25.205285825548,48467.0,7.54306056800051,73.1808711029159,5755.63524590164,9621.99941451991,30.1888173302108,65.8665105386417,ShiftImage__
73,Metallic,72.9513608992983,87.198868491178,20.3141585328904,5.48887587822014,21.0944139385228,8.23331381733021,0.27846168025476603,0.14684178628669,349.48199751548,880.017206108747,10.5472069692614,182.413483139678,158.15446291949,172.938826309831,174.0,63.8360655737705,27.0,22.8827308743591,73986.0,20.3141585328904,72.9513608992983,12112.3024004684,10485.9484777518,65.8665105386417,35.1288056206089,ShiftImage__
74,Non-metallic,72.2865116286791,87.9286425558996,20.3836479418969,8.78220140515222,22.9996169174626,9.87997658079625,0.281984114084845,0.169155036487165,415.46178842573,971.647517404446,11.4998084587313,185.307261282229,157.578931499544,175.682300021095,134.0,62.6287164612038,44.0,8.45462670440031,86365.0,20.3836479418969,72.2865116286791,6367.09601873536,8026.38319672131,69.7087236533958,27.4443793911007,ShiftImage__
75,Metallic,72.0771820261307,93.1873714769529,41.9615524486035,19.7599531615925,42.3068642128237,37.873243559719,0.582175263641562,0.41913355335213603,1405.76120724761,2002.82346057732,21.1534321064119,216.545380562142,181.410197986225,205.297894172423,255.0,144.784612087441,16.0,80.9350076809341,675565.0,43.1234547859805,72.0771820261307,11550.2415105386,4065.06147540984,68.6109484777517,51.0465456674473,ShiftImage__
76,Metallic,72.0363233506217,105.797259692287,53.5857657096411,37.3243559718969,54.3656757915235,52.1443208430913,0.7438714695199481,0.497248223403901,2321.34378522136,2763.80274858352,27.1828378957617,255.477391057678,195.837822943045,242.207754590058,255.0,71.954445165477,19.0,48.9116076354729,554409.0,57.1245439922651,72.0363233506217,11416.3129391101,8421.03337236534,53.2420960187354,63.6709601873536,ShiftImage__
77,Non-metallic,71.923028908869,74.2910531541466,4.93998829039813,4.39110070257611,15.321954927229,4.39110070257611,0.0686843750234351,0.10934039658541901,184.381881447822,277.789250848176,7.66097746361452,153.545877142589,146.636936780427,145.570619675191,128.0,61.6764705882353,30.0,16.7805881654142,37746.0,5.69284149894741,71.923028908869,8358.46018735363,9974.93413348946,4.39110070257611,71.3553864168618,ShiftImage__
78,Non-metallic,71.8095444426107,84.9255674882017,32.5887862730478,24.1510538641686,40.6986298258231,33.4821428571429,0.45382249011609294,0.452493588412731,1300.91660799297,1768.58293251283,20.3493149129116,200.487765297978,173.659554048698,190.074320293331,70.0,31.4925891616489,14.0,12.9725836141466,135985.0,39.1574347764556,71.8095444426107,10818.5743559719,2912.39754098361,58.7309718969555,52.6932084309133,ShiftImage__
79,Non-metallic,71.6763211869744,132.328998846042,28.1580306498369,23.0532786885246,39.3277165493096,27.4443793911007,0.39284983078838603,0.225601178389818,1214.75121895036,1504.90529684159,19.6370167356776,274.373618482587,165.709964526317,260.1225015501,76.0,59.8829548290492,51.0,3.96314773995258,239951.0,28.258579292341,71.6763211869744,11774.18764637,8396.33343091335,38.971018735363,65.3176229508197,ShiftImage__
80,Non-metallic,71.5658326647906,72.8709047165279,34.5748074509681,29.6399297423888,44.3000011265301,34.0310304449649,0.48311891531974704,0.609414056684896,1541.33612007689,1746.32926709562,22.150000563265,188.045006465473,173.10945045,178.277845210938,184.0,39.4386239249414,11.0,21.6925065694386,201768.0,36.9089427986338,71.5658326647906,9955.17418032787,7378.69584309133,70.8064988290398,34.0310304449649,ShiftImage__
81,Non-metallic,71.027410873542,80.2404703300144,17.3606202363024,14.2710772833724,30.7999865993071,15.3688524590164,0.244421414532643,0.324917584761924,745.059465392916,917.714629093626,15.3999932996536,179.051606119207,153.524234404709,169.751567034304,74.0,47.6809543065103,34.0,7.82411983368034,117915.0,18.9253499038062,71.027410873542,5576.14900468384,9837.71223653396,17.0155152224824,69.7087236533958,ShiftImage__
82,Non-metallic,70.8465598099491,77.7612798874206,19.2249218146727,16.4666276346604,32.0571438608639,19.2110655737705,0.271359990749655,0.363132029650067,807.12264771032,1088.56424315107,16.028571930432,176.281545452002,159.222775263337,167.125384844544,75.0,55.8241881298992,35.0,7.9238205851009,149553.0,22.4371449218857,70.8465598099491,10843.2742974239,9120.31615925058,53.2420960187354,53.7909836065574,ShiftImage__
83,Metallic,70.2765734693438,87.4441343492658,22.5283929560983,8.78220140515222,25.6714292817364,14.8199648711944,0.320567606585511,0.207547006791558,517.594889423789,1039.39355251965,12.8357146408682,186.726567362601,155.719097562233,177.02788656157,255.0,109.965075669383,20.0,70.2664971351156,188920.0,22.5283929560983,70.2765734693438,11666.6056791569,4780.81088992974,50.4976580796253,52.1443208430913,ShiftImage__
84,Metallic,70.0450215055907,71.2407020283922,13.1253914430728,10.9777517564403,27.3919464889406,12.0755269320843,0.18738507264253101,0.32579319650606,589.298954431275,713.593540333056,13.6959732444703,159.025288034694,148.579145546474,150.765426946232,219.0,45.6022494887526,17.0,23.332185373115,89198.0,13.1253914430728,70.0450215055907,13952.7224824356,10214.7980093677,20.3088407494145,66.9642857142857,ShiftImage__
85,Non-metallic,69.4507505777837,82.8962459794281,16.2499522682373,4.39110070257611,15.8752712361353,8.23331381733021,0.23397806550755101,0.0951207714448046,197.93937273075,758.934221871588,7.93763561806764,170.568085120937,150.490244600871,161.708684791371,146.0,64.103500761035,32.0,16.8390610061283,42116.0,16.4238328459139,69.4507505777837,6020.74795081967,6117.35216627635,64.7687353629976,25.7977166276347,ShiftImage__
86,Metallic,69.3766434344239,71.4185288051714,30.0931296950959,26.3466042154567,42.9502660047708,29.6399297423888,0.43376456694017607,0.602160750195494,1448.84390176892,1678.12374582731,21.4751330023854,183.410391337822,165.439786908991,173.883954546836,149.0,54.7583697234352,20.0,24.2679522213002,263333.0,33.4074907929055,69.3766434344239,8707.00380562061,8396.88231850117,41.7154566744731,60.3776346604215,ShiftImage__
87,Non-metallic,69.2944418150518,134.381204491562,49.2935807153021,29.6399297423888,48.9720127665275,43.9110070257611,0.7113641357681709,0.361140140780923,1883.58745557481,2473.79064504622,24.3741303330418,270.037683761818,195.599946308838,256.011777667964,91.0,51.3776054289869,19.0,13.133175299294,317976.0,50.4342028717983,69.2944418150518,11877.9274004684,12980.093676815,56.5354215456674,66.9642857142857,ShiftImage__
88,Non-metallic,69.0896299830628,71.624426876074,33.1042703500931,28.5421545667447,44.0568789397073,32.9332552693208,0.479149625757275,0.6172832793916829,1524.46457536925,1711.61013222067,22.0284394698537,185.817140630224,165.37884796717,176.165695954796,125.0,31.496442687747,13.0,18.7397346654033,159372.0,33.3260778933687,69.0896299830628,7131.14754098361,12740.7786885246,49.9487704918033,55.4376463700234,ShiftImage__
89,Non-metallic,68.5594448259336,94.679632650521,27.3222189070761,19.7599531615925,32.8081923660968,23.0532786885246,0.39851867202899394,0.27525941182477,845.384900886584,1359.53307210983,16.4040961830484,207.217063799417,161.778573013189,196.45409532255,255.0,40.160370634355,15.0,20.1454425905316,112690.0,27.6815964399281,68.5594448259336,6919.82581967213,13348.9461358314,66.4153981264637,32.3843676814988,ShiftImage__
90,Non-metallic,68.2410518701815,91.75753008612,19.2052839606914,12.0755269320843,25.0206476224225,17.5644028103044,0.281433000142299,0.18221479624014197,491.685017194193,908.26620967833,12.5103238112112,194.232110134956,148.165698023579,184.143587306539,87.0,50.1360294117647,19.0,14.9111708328682,81822.0,21.8868612090978,68.2410518701815,11208.2845433255,2384.91656908665,19.2110655737705,67.5131733021077,ShiftImage__
91,Non-metallic,68.0472460894064,71.8606959020279,30.8557448507117,23.0532786885246,41.7087443058613,30.1888173302108,0.45344590154568104,0.578289894972224,1366.29384373509,1549.2144599114,20.8543721529307,181.747570832376,161.170544718262,172.307501854709,86.0,35.992501102779,16.0,16.5395473519471,163190.0,31.7218612785094,68.0472460894064,3584.78483606557,7655.88407494145,39.519906323185,62.5731850117096,ShiftImage__
92,Non-metallic,67.9003450254844,91.5477581501201,21.4862216276533,17.5644028103044,32.9249063325971,19.2110655737705,0.3164375912904289,0.29260630368547996,851.410452567885,1152.29214387263,16.4624531662986,201.695872437236,155.718917649931,191.219677682071,121.0,39.514508138712,13.0,17.9987605255243,111668.0,23.1378865838846,67.9003450254844,10041.8984192037,10581.4549180328,64.7687353629976,28.5421545667447,ShiftImage__
93,Non-metallic,67.6042588149172,82.0108354055411,38.3114020804037,31.8354800936768,41.6857452722372,38.422131147541,0.566701014876745,0.4901495032411479,1364.78745581476,1624.69031021781,20.8428726361186,197.30477173466,164.255397983153,187.056653169621,81.0,53.672996246412,39.0,7.18119750321953,243085.0,39.4142316462298,67.6042588149172,10075.9294496487,8980.89871194379,49.9487704918033,49.3998829039813,ShiftImage__
94,Non-metallic,67.4685286239557,107.460665670356,39.3461331410403,19.7599531615925,38.5345289969014,37.3243559718969,0.583177578398678,0.29120619844004,1166.24552791588,1737.0386731334,19.2672644984507,236.626864628462,164.219558056142,224.336334890809,84.0,40.9594105480869,12.0,17.4279179347638,158431.0,42.0663919323528,67.4685286239557,7711.32172131147,11478.8861241218,40.617681498829,66.4153981264637,ShiftImage__
95,Non-metallic,67.448755595484,99.3182981746318,48.6248869944467,47.2043325526932,56.4257727637249,49.3998829039813,0.720915998600016,0.8860640257178021,2500.60394774007,2569.2039292737,28.2128863818625,198.636596349264,186.043332599365,188.319302079865,93.0,45.4513253012048,21.0,14.2317451682053,377246.0,50.1740386858972,67.448755595484,9938.15866510538,4292.84982435597,62.0242974238876,57.6331967213115,ShiftImage__
96,Metallic,67.4389405114655,98.0706781806999,40.5827005437967,32.9332552693208,45.7777106362858,37.3243559718969,0.601769544954478,0.462963123238645,1645.87944174747,2033.57928559814,22.8741863317676,222.943683172739,173.035924835664,211.363865419759,255.0,47.8414008067473,13.0,36.8874784638095,260927.0,41.3783401825748,67.4389405114655,4061.7681498829,2794.38670960187,57.6331967213115,52.1443208430913,ShiftImage__
97,Non-metallic,67.4012477774863,85.0332187075334,16.4291539339923,13.1733021077283,23.1326599182545,15.3688524590164,0.243751480510129,0.181454807875334,420.282229770771,733.667372416525,11.5663299591272,179.951567865469,146.809267392577,170.604784271558,71.0,62.0668103448276,53.0,3.4546306835077,86397.0,16.4291539339923,67.4012477774863,11305.43764637,13721.0919203747,54.8887587822014,41.7154566744731,ShiftImage__
98,Non-metallic,67.01875852352,62.8527401360442,29.7839913330465,26.3466042154567,42.2751176199959,28.5421545667447,0.44441275829652793,0.6760995089782211,1403.65226415916,1512.63344771018,21.1375588099979,170.370271691554,158.668480499896,161.521145900512,71.0,34.0287615368105,15.0,14.5846857996405,158540.0,30.4216909333861,67.01875852352,6073.44115925058,7587.2731264637,62.0242974238876,36.7754683840749,ShiftImage__
99,Non-metallic,66.7949949236791,70.7160753527353,20.6410516095857,18.6621779859485,33.9629326127702,19.2110655737705,0.30902093237929695,0.45386293234793296,905.941695283663,1130.7786163714,16.9814663063851,167.054095666776,153.521612280439,158.377213885778,173.0,27.6218822746924,12.0,18.6475464269174,83059.0,26.0001799174165,66.7949949236791,1516.0275175644,9579.73507025761,65.8665105386417,29.6399297423888,ShiftImage__
100,Metallic,66.2481312743486,70.8051958367226,39.0144480294239,32.9332552693208,46.2072444547262,41.166569086651,0.588913940347332,0.6564921531708,1676.91103290617,1880.00089069932,23.1036222273631,188.977283695696,165.533990242331,179.161699448109,255.0,126.0179662235,28.0,66.0526393750572,701416.0,42.255065431943,66.2481312743486,11380.0863583138,10680.2546838407,63.1220725995316,38.971018735363,ShiftImage__
101,Metallic,66.1446097182954,69.5459686238055,11.2352145205872,8.78220140515222,24.3209567942501,10.4288641686183,0.16985835381654002,0.279462497028663,464.570034628337,622.118497540713,12.1604783971251,152.452022492561,140.47577098299,144.533580438434,255.0,87.4753566796368,24.0,58.7515408830346,134887.0,12.1861056241256,66.1446097182954,10247.1823770492,5248.4631147541,49.9487704918033,45.5576697892272,ShiftImage__
102,Non-metallic,65.6469414376344,65.4242192560869,25.5852214957276,21.9555035128806,39.0585633326966,24.6999414519906,0.389739734029101,0.5972462258547429,1198.18095182678,1346.35395981241,19.5292816663483,167.476493549003,154.84616554036,158.777672189248,69.0,30.9841589137541,13.0,15.7934556586687,123224.0,30.0318144497311,65.6469414376344,13192.5131733021,9023.71194379391,52.6932084309133,48.8509953161592,ShiftImage__
103,Metallic,65.6102808372244,70.2331851261189,13.6597049051217,9.87997658079625,24.1229968295491,12.6244145199063,0.208194580648278,0.271256709573334,457.03809502671,647.465285972872,12.0614984147745,153.481246174667,139.157288346783,145.509345675356,255.0,92.5451549110086,24.0,61.2454680329402,140391.0,13.6597049051217,65.6102808372244,1991.36416861827,5208.94320843091,23.6021662763466,61.4754098360656,ShiftImage__
104,Metallic,65.359965360418,99.0717773362511,33.8196727763628,21.9555035128806,39.2740334713552,25.7977166276347,0.517437128215554,0.341815710347567,1211.43716552564,1757.1288554058,19.6370167356776,222.599301770165,166.15165535533,211.037371377,255.0,204.060432728177,33.0,62.4119022272892,820527.0,39.4411370221605,65.359965360418,4988.83928571429,11635.3190866511,62.0242974238876,38.422131147541,ShiftImage__
105,Non-metallic,65.3368670281986,150.055000287612,35.6383022485163,24.1510538641686,43.4960684379561,33.4821428571429,0.5454547159895999,0.512576066012052,1485.90104460892,1712.61390833733,20.8152478756209,201.319175550701,160.87478166542,190.862546639394,83.0,58.8073251942286,30.0,9.92852098892049,264927.0,37.9303199223525,65.3368670281986,8163.05620608899,5652.4443793911,39.519906323185,57.6331967213115,ShiftImage__
106,Metallic,64.8447930597201,78.054607596253,16.9803417512484,9.87997658079625,25.916809853613,13.1733021077283,0.261861299111711,0.25633333639936,527.537049697936,836.444491922694,12.9584049268065,169.626342904599,139.149576901164,160.81585718468,202.0,60.818389491719,30.0,21.5881739928141,106493.0,17.6233666848557,64.8447930597201,5474.05591334895,6991.18120608899,23.0532786885246,62.0242974238876,ShiftImage__
107,Non-metallic,64.6534317824597,74.1603889503166,19.9934118777374,13.1733021077283,28.3620543286855,19.2110655737705,0.309239762322432,0.32303420429889196,631.77909378445,900.042609814826,14.1810271643427,165.358959677369,142.170640487812,156.770124193734,70.0,48.7925608011445,29.0,8.65529032002063,102318.0,21.3427456210908,64.6534317824597,7243.66949648712,14782.0916276347,44.4598946135831,49.3998829039813,ShiftImage__
